0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40403e-09,4.80002e-09,7.18003e-09,9.53609e-09,1.18605e-08,1.41458e-08,1.63846e-08,1.857e-08,2.06955e-08,2.27546e-08,2.47416e-08,2.66512e-08,2.84783e-08,3.02185e-08,3.18679e-08,3.34232e-08,3.48813e-08,3.624e-08,3.74975e-08,3.86523e-08,3.97038e-08,4.06517e-08,4.14961e-08,4.22376e-08,4.28775e-08,4.34171e-08,4.38585e-08,4.42037e-08,4.44555e-08,4.46166e-08,4.46903e-08,4.46798e-08,4.45889e-08,4.44211e-08,4.41805e-08,4.38709e-08,4.34965e-08,4.30614e-08,4.25697e-08,4.20257e-08,4.14333e-08,4.07968e-08,4.01201e-08,3.94073e-08,3.86621e-08,3.78883e-08,3.70895e-08,3.62693e-08,3.5431e-08,3.45777e-08,3.37127e-08,3.28386e-08,3.19584e-08,3.10746e-08,3.01895e-08,2.93056e-08,2.84248e-08,2.7549e-08,2.66802e-08,2.58199e-08,2.49697e-08,2.41308e-08,2.33045e-08,2.24918e-08,2.16939e-08,2.09114e-08,2.01451e-08,1.93957e-08,1.86637e-08,1.79494e-08,1.72533e-08,1.65756e-08,1.59165e-08,1.52762e-08,1.46546e-08,1.40517e-08,1.34675e-08,1.2902e-08,1.23548e-08,1.18259e-08,1.1315e-08,1.08219e-08,1.03462e-08,9.88757e-09,9.44578e-09,9.02042e-09,8.61113e-09,8.21752e-09,7.8392e-09,7.47576e-09,7.1268e-09,6.7919e-09,6.47065e-09,6.16263e-09,5.86743e-09,5.58464e-09,5.31385e-09,5.05466e-09,4.80665e-09,4.56945e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60882e-09,5.20878e-09,7.79089e-09,1.03466e-08,1.28672e-08,1.53444e-08,1.77702e-08,2.0137e-08,2.24373e-08,2.46643e-08,2.68115e-08,2.88732e-08,3.08437e-08,3.27184e-08,3.4493e-08,3.61637e-08,3.77274e-08,3.91817e-08,4.05247e-08,4.17549e-08,4.28717e-08,4.38749e-08,4.47647e-08,4.5542e-08,4.62081e-08,4.67648e-08,4.72144e-08,4.75594e-08,4.78028e-08,4.79479e-08,4.79981e-08,4.79574e-08,4.78298e-08,4.76194e-08,4.73307e-08,4.6968e-08,4.6536e-08,4.60392e-08,4.54822e-08,4.48695e-08,4.42059e-08,4.34957e-08,4.27435e-08,4.19534e-08,4.11299e-08,4.02769e-08,3.93984e-08,3.84982e-08,3.75799e-08,3.6647e-08,3.57029e-08,3.47506e-08,3.3793e-08,3.2833e-08,3.18731e-08,3.09157e-08,2.9963e-08,2.90172e-08,2.808e-08,2.71531e-08,2.62383e-08,2.53367e-08,2.44498e-08,2.35786e-08,2.2724e-08,2.1887e-08,2.10683e-08,2.02684e-08,1.94879e-08,1.87273e-08,1.79867e-08,1.72665e-08,1.65668e-08,1.58876e-08,1.52291e-08,1.4591e-08,1.39733e-08,1.33759e-08,1.27985e-08,1.22409e-08,1.17028e-08,1.11838e-08,1.06837e-08,1.0202e-08,9.73845e-09,9.29251e-09,8.86381e-09,8.4519e-09,8.05635e-09,7.6767e-09,7.31249e-09,6.96326e-09,6.62856e-09,6.30793e-09,6.0009e-09,5.70703e-09,5.42587e-09,5.15697e-09,4.89991e-09,4.65424e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83344e-09,5.65706e-09,8.46096e-09,1.12355e-08,1.39711e-08,1.66587e-08,1.92892e-08,2.18543e-08,2.43458e-08,2.67561e-08,2.90782e-08,3.13056e-08,3.34323e-08,3.5453e-08,3.73632e-08,3.91588e-08,4.08365e-08,4.23936e-08,4.38282e-08,4.51388e-08,4.63248e-08,4.73861e-08,4.83232e-08,4.9137e-08,4.98293e-08,5.04022e-08,5.08582e-08,5.12002e-08,5.14318e-08,5.15567e-08,5.15788e-08,5.15025e-08,5.13323e-08,5.1073e-08,5.07295e-08,5.03066e-08,4.98096e-08,4.92434e-08,4.86132e-08,4.7924e-08,4.7181e-08,4.63891e-08,4.55531e-08,4.46777e-08,4.37677e-08,4.28275e-08,4.18614e-08,4.08734e-08,3.98676e-08,3.88477e-08,3.78173e-08,3.67796e-08,3.57379e-08,3.46951e-08,3.3654e-08,3.26171e-08,3.15867e-08,3.05651e-08,2.95541e-08,2.85556e-08,2.75713e-08,2.66024e-08,2.56505e-08,2.47164e-08,2.38014e-08,2.29061e-08,2.20314e-08,2.11778e-08,2.03458e-08,1.95358e-08,1.87481e-08,1.79828e-08,1.72401e-08,1.65199e-08,1.58223e-08,1.51471e-08,1.44942e-08,1.38632e-08,1.3254e-08,1.26663e-08,1.20997e-08,1.15538e-08,1.10282e-08,1.05224e-08,1.00361e-08,9.56876e-09,9.11988e-09,8.68899e-09,8.27557e-09,7.87913e-09,7.49916e-09,7.13515e-09,6.78659e-09,6.45296e-09,6.13378e-09,5.82854e-09,5.53675e-09,5.25793e-09,4.9916e-09,4.7373e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08015e-09,6.1494e-09,9.19671e-09,1.22114e-08,1.5183e-08,1.81011e-08,2.0956e-08,2.37383e-08,2.6439e-08,2.90497e-08,3.15627e-08,3.39707e-08,3.62674e-08,3.84469e-08,4.05042e-08,4.2435e-08,4.42357e-08,4.59034e-08,4.74361e-08,4.88324e-08,5.00917e-08,5.12141e-08,5.22001e-08,5.30513e-08,5.37694e-08,5.43569e-08,5.4817e-08,5.51529e-08,5.53686e-08,5.54684e-08,5.54569e-08,5.53389e-08,5.51195e-08,5.48041e-08,5.43981e-08,5.39071e-08,5.33367e-08,5.26926e-08,5.19805e-08,5.12059e-08,5.03745e-08,4.94918e-08,4.8563e-08,4.75934e-08,4.6588e-08,4.55517e-08,4.44893e-08,4.3405e-08,4.23034e-08,4.11883e-08,4.00636e-08,3.8933e-08,3.77997e-08,3.6667e-08,3.55378e-08,3.44147e-08,3.33003e-08,3.21968e-08,3.11063e-08,3.00307e-08,2.89716e-08,2.79305e-08,2.69088e-08,2.59075e-08,2.49277e-08,2.39703e-08,2.30358e-08,2.2125e-08,2.12382e-08,2.03758e-08,1.9538e-08,1.8725e-08,1.79368e-08,1.71733e-08,1.64345e-08,1.57201e-08,1.503e-08,1.43639e-08,1.37213e-08,1.3102e-08,1.25056e-08,1.19314e-08,1.13792e-08,1.08484e-08,1.03384e-08,9.84879e-09,9.37897e-09,8.92838e-09,8.49647e-09,8.08268e-09,7.68643e-09,7.30717e-09,6.94433e-09,6.59736e-09,6.26569e-09,5.9488e-09,5.64613e-09,5.35716e-09,5.08139e-09,4.81829e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35138e-09,6.69051e-09,1.00054e-08,1.32839e-08,1.65145e-08,1.96858e-08,2.27868e-08,2.58072e-08,2.87369e-08,3.15669e-08,3.42884e-08,3.68937e-08,3.93755e-08,4.17277e-08,4.39447e-08,4.60218e-08,4.79551e-08,4.97418e-08,5.13797e-08,5.28673e-08,5.42042e-08,5.53905e-08,5.64273e-08,5.73161e-08,5.80592e-08,5.86597e-08,5.91209e-08,5.94468e-08,5.9642e-08,5.97111e-08,5.96596e-08,5.94928e-08,5.92166e-08,5.88369e-08,5.83598e-08,5.77916e-08,5.71386e-08,5.6407e-08,5.56031e-08,5.47333e-08,5.38035e-08,5.28199e-08,5.17883e-08,5.07145e-08,4.96039e-08,4.84619e-08,4.72935e-08,4.61037e-08,4.4897e-08,4.36779e-08,4.24503e-08,4.12184e-08,3.99855e-08,3.87551e-08,3.75303e-08,3.63139e-08,3.51086e-08,3.39167e-08,3.27404e-08,3.15817e-08,3.04422e-08,2.93235e-08,2.8227e-08,2.71537e-08,2.61048e-08,2.50809e-08,2.40828e-08,2.3111e-08,2.21659e-08,2.12479e-08,2.0357e-08,1.94934e-08,1.86571e-08,1.78479e-08,1.70656e-08,1.631e-08,1.55809e-08,1.48777e-08,1.42002e-08,1.35478e-08,1.29201e-08,1.23165e-08,1.17365e-08,1.11795e-08,1.0645e-08,1.01322e-08,9.64064e-09,9.16966e-09,8.71862e-09,8.28689e-09,7.87386e-09,7.47889e-09,7.10137e-09,6.74068e-09,6.39622e-09,6.06739e-09,5.75361e-09,5.45429e-09,5.16889e-09,4.89685e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64976e-09,7.28598e-09,1.0895e-08,1.44638e-08,1.79791e-08,2.14285e-08,2.47997e-08,2.80812e-08,3.12621e-08,3.43321e-08,3.72817e-08,4.01023e-08,4.27861e-08,4.53262e-08,4.77165e-08,4.9952e-08,5.20287e-08,5.39434e-08,5.56938e-08,5.72786e-08,5.86974e-08,5.99507e-08,6.10396e-08,6.19663e-08,6.27334e-08,6.33443e-08,6.38032e-08,6.41145e-08,6.42835e-08,6.43155e-08,6.42167e-08,6.39931e-08,6.36513e-08,6.31981e-08,6.26402e-08,6.19846e-08,6.12384e-08,6.04085e-08,5.9502e-08,5.85257e-08,5.74865e-08,5.63909e-08,5.52454e-08,5.40563e-08,5.28296e-08,5.15711e-08,5.02863e-08,4.89806e-08,4.76589e-08,4.6326e-08,4.49862e-08,4.36437e-08,4.23025e-08,4.09659e-08,3.96374e-08,3.832e-08,3.70164e-08,3.57291e-08,3.44603e-08,3.32121e-08,3.19862e-08,3.07843e-08,2.96075e-08,2.84572e-08,2.73342e-08,2.62395e-08,2.51735e-08,2.41368e-08,2.31298e-08,2.21527e-08,2.12056e-08,2.02885e-08,1.94013e-08,1.85437e-08,1.77157e-08,1.69167e-08,1.61465e-08,1.54045e-08,1.46903e-08,1.40033e-08,1.33429e-08,1.27086e-08,1.20996e-08,1.15154e-08,1.09553e-08,1.04185e-08,9.90443e-09,9.41232e-09,8.94151e-09,8.49129e-09,8.06096e-09,7.64983e-09,7.25723e-09,6.88248e-09,6.52491e-09,6.18389e-09,5.85875e-09,5.5489e-09,5.2537e-09,4.97258e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97842e-09,7.94172e-09,1.18749e-08,1.5763e-08,1.95917e-08,2.33469e-08,2.7015e-08,3.05834e-08,3.40398e-08,3.73728e-08,4.05721e-08,4.3628e-08,4.65321e-08,4.92767e-08,5.18554e-08,5.42626e-08,5.64941e-08,5.85464e-08,6.04173e-08,6.21055e-08,6.36108e-08,6.49339e-08,6.60763e-08,6.70405e-08,6.78299e-08,6.84483e-08,6.89005e-08,6.91918e-08,6.9328e-08,6.93154e-08,6.91608e-08,6.88712e-08,6.8454e-08,6.79166e-08,6.72669e-08,6.65125e-08,6.56613e-08,6.47211e-08,6.36997e-08,6.26046e-08,6.14434e-08,6.02234e-08,5.89517e-08,5.76351e-08,5.62803e-08,5.48935e-08,5.34808e-08,5.20479e-08,5.06002e-08,4.91428e-08,4.76805e-08,4.62177e-08,4.47584e-08,4.33066e-08,4.18656e-08,4.04387e-08,3.90288e-08,3.76385e-08,3.627e-08,3.49255e-08,3.36067e-08,3.23154e-08,3.10527e-08,2.98199e-08,2.86179e-08,2.74474e-08,2.63092e-08,2.52035e-08,2.41307e-08,2.30909e-08,2.20842e-08,2.11104e-08,2.01694e-08,1.9261e-08,1.83846e-08,1.754e-08,1.67266e-08,1.59439e-08,1.51913e-08,1.44681e-08,1.37736e-08,1.31072e-08,1.24681e-08,1.18556e-08,1.12689e-08,1.07072e-08,1.01698e-08,9.65584e-09,9.16462e-09,8.69533e-09,8.2472e-09,7.81947e-09,7.4114e-09,7.02224e-09,6.65128e-09,6.2978e-09,5.96111e-09,5.64053e-09,5.3354e-09,5.04507e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34069e-09,8.66487e-09,1.29552e-08,1.71953e-08,2.13691e-08,2.54609e-08,2.94558e-08,3.33394e-08,3.70983e-08,4.07199e-08,4.41926e-08,4.75059e-08,5.06505e-08,5.3618e-08,5.64014e-08,5.89947e-08,6.13933e-08,6.35936e-08,6.55935e-08,6.73916e-08,6.8988e-08,7.03836e-08,7.15805e-08,7.25817e-08,7.3391e-08,7.40132e-08,7.44536e-08,7.47183e-08,7.48141e-08,7.47482e-08,7.45281e-08,7.41619e-08,7.36578e-08,7.30244e-08,7.22703e-08,7.14041e-08,7.04347e-08,6.93706e-08,6.82205e-08,6.69929e-08,6.5696e-08,6.43378e-08,6.29262e-08,6.14686e-08,5.99724e-08,5.84443e-08,5.68909e-08,5.53184e-08,5.37327e-08,5.21393e-08,5.05431e-08,4.89491e-08,4.73615e-08,4.57844e-08,4.42214e-08,4.2676e-08,4.11512e-08,3.96496e-08,3.81736e-08,3.67255e-08,3.53069e-08,3.39196e-08,3.25649e-08,3.12438e-08,2.99574e-08,2.87062e-08,2.74909e-08,2.63118e-08,2.51691e-08,2.40629e-08,2.2993e-08,2.19594e-08,2.09616e-08,1.99994e-08,1.90723e-08,1.81797e-08,1.7321e-08,1.64956e-08,1.57027e-08,1.49417e-08,1.42116e-08,1.35118e-08,1.28413e-08,1.21994e-08,1.15851e-08,1.09976e-08,1.04361e-08,9.89961e-09,9.38734e-09,8.89841e-09,8.43199e-09,7.98723e-09,7.56331e-09,7.15943e-09,6.77479e-09,6.40862e-09,6.06017e-09,5.7287e-09,5.4135e-09,5.11388e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74097e-09,9.46303e-09,1.41475e-08,1.8776e-08,2.33303e-08,2.77931e-08,3.21477e-08,3.63782e-08,4.04696e-08,4.44079e-08,4.81804e-08,5.17755e-08,5.51828e-08,5.83933e-08,6.13993e-08,6.41943e-08,6.67735e-08,6.91331e-08,7.12708e-08,7.31856e-08,7.48777e-08,7.63485e-08,7.76005e-08,7.86374e-08,7.94637e-08,8.00848e-08,8.05072e-08,8.07378e-08,8.07842e-08,8.06547e-08,8.0358e-08,7.99031e-08,7.92994e-08,7.85563e-08,7.76837e-08,7.66911e-08,7.55885e-08,7.43853e-08,7.30912e-08,7.17156e-08,7.02675e-08,6.87558e-08,6.71891e-08,6.55757e-08,6.39233e-08,6.22395e-08,6.05315e-08,5.88059e-08,5.7069e-08,5.53267e-08,5.35844e-08,5.18474e-08,5.01201e-08,4.84069e-08,4.67117e-08,4.5038e-08,4.33889e-08,4.17672e-08,4.01754e-08,3.86157e-08,3.709e-08,3.55997e-08,3.41464e-08,3.2731e-08,3.13543e-08,3.00171e-08,2.87198e-08,2.74627e-08,2.62457e-08,2.5069e-08,2.39324e-08,2.28354e-08,2.17778e-08,2.0759e-08,1.97784e-08,1.88354e-08,1.79292e-08,1.70591e-08,1.62241e-08,1.54235e-08,1.46564e-08,1.39217e-08,1.32186e-08,1.25461e-08,1.19033e-08,1.12891e-08,1.07027e-08,1.01429e-08,9.60901e-09,9.0999e-09,8.61471e-09,8.15249e-09,7.71237e-09,7.29345e-09,6.89487e-09,6.5158e-09,6.15541e-09,5.81291e-09,5.48752e-09,5.17851e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18315e-09,1.03451e-08,1.54651e-08,2.05222e-08,2.54966e-08,3.03687e-08,3.51199e-08,3.97324e-08,4.41896e-08,4.8476e-08,5.25775e-08,5.64812e-08,6.01758e-08,6.36513e-08,6.68994e-08,6.99132e-08,7.26875e-08,7.52182e-08,7.75033e-08,7.95418e-08,8.13342e-08,8.28826e-08,8.41899e-08,8.52605e-08,8.60998e-08,8.67143e-08,8.71112e-08,8.72985e-08,8.72852e-08,8.70805e-08,8.66943e-08,8.61368e-08,8.54186e-08,8.45505e-08,8.35433e-08,8.24079e-08,8.11552e-08,7.97959e-08,7.83406e-08,7.67997e-08,7.51833e-08,7.35011e-08,7.17625e-08,6.99766e-08,6.81519e-08,6.62966e-08,6.44185e-08,6.25247e-08,6.06222e-08,5.87171e-08,5.68154e-08,5.49225e-08,5.30433e-08,5.11823e-08,4.93436e-08,4.75309e-08,4.57475e-08,4.39963e-08,4.22797e-08,4.06e-08,3.89591e-08,3.73585e-08,3.57996e-08,3.42832e-08,3.28103e-08,3.13814e-08,2.99968e-08,2.86567e-08,2.73611e-08,2.61097e-08,2.49024e-08,2.37386e-08,2.26178e-08,2.15394e-08,2.05026e-08,1.95067e-08,1.85507e-08,1.76337e-08,1.67548e-08,1.59129e-08,1.51071e-08,1.43362e-08,1.35993e-08,1.28951e-08,1.22227e-08,1.1581e-08,1.09688e-08,1.03851e-08,9.8289e-09,9.29908e-09,8.79464e-09,8.31458e-09,7.8579e-09,7.42366e-09,7.01091e-09,6.61873e-09,6.24624e-09,5.89259e-09,5.55693e-09,5.23846e-09
